date,kaf
8/31/48,346.741
9/30/48,91.65451311
10/31/48,196.8608032
11/30/48,80.685
12/31/48,87.645
1/31/49,68.088
2/28/49,44.421
3/31/49,48.089
4/30/49,220.4172497
5/31/49,184.3289988
6/30/49,346.741
7/31/49,269.4594649
8/31/49,175.6523847
9/30/49,143.3832429
10/31/49,118.4499647
11/30/49,80.685
12/31/49,87.645
1/31/50,68.088
2/28/50,304.81097
3/31/50,173.2547199
4/30/50,318.0899979
5/31/50,207.3795466
6/30/50,303.076045
7/31/50,346.741
8/31/50,346.741
9/30/50,148.4111961
10/31/50,279.775114
11/30/50,628.993263
12/31/50,920.4149752
1/31/51,611.9022852
2/28/51,448.8727908
3/31/51,188.2091312
4/30/51,191.9889356
5/31/51,234.5707343
6/30/51,131.8224233
7/31/51,346.741
8/31/51,214.1496352
9/30/51,314.9655629
10/31/51,172.1462665
11/30/51,105.5199271
12/31/51,311.411
1/31/52,382.5906413
2/29/52,510.2225042
3/31/52,346.5478841
4/30/52,553.3273752
5/31/52,643.2431396
6/30/52,597.8658825
7/31/52,286.472365
8/31/52,301.0580487
9/30/52,278.4515778
10/31/52,92.231
11/30/52,171.0671731
12/31/52,297.9353143
1/31/53,310.301
2/28/53,125.5821327
3/31/53,66.843
4/30/53,215.940895
5/31/53,182.5959516
6/30/53,346.228987
7/31/53,346.741
8/31/53,166.8949634
9/30/53,346.741
10/31/53,151.938
11/30/53,107.1472051
12/31/53,87.645
1/31/54,68.088
2/28/54,171.9340379
3/31/54,251.8547199
4/30/54,296.5636269
5/31/54,104.528
6/30/54,104.132
7/31/54,346.741
8/31/54,107.603
9/30/54,259.5135121
10/31/54,92.231
11/30/54,80.685
12/31/54,87.645
1/31/55,68.088
2/28/55,44.421
3/31/55,48.089
4/30/55,85.983
5/31/55,88.849
6/30/55,346.741
7/31/55,224.6566414
8/31/55,107.603
9/30/55,143.3592798
10/31/55,239.7393394
11/30/55,91.08448039
12/31/55,730.0046107
1/31/56,999.4555895
2/29/56,311.0338966
3/31/56,91.14445519
4/30/56,248.8918126
5/31/56,346.741
6/30/56,345.5942037
7/31/56,205.6953575
8/31/56,271.2697755
9/30/56,346.741
10/31/56,249.4409683
11/30/56,121.7123937
12/31/56,87.645
1/31/57,68.088
2/28/57,67.33248543
3/31/57,258.6017025
4/30/57,85.983
5/31/57,235.8461453
6/30/57,152.9983494
7/31/57,346.741
8/31/57,293.263976
9/30/57,178.3724507
10/31/57,92.231
11/30/57,80.685
12/31/57,87.645
1/31/58,310.301
2/28/58,347.5410248
3/31/58,385.2615557
4/30/58,619.3754548
5/31/58,552.8048497
6/30/58,454.7735964
7/31/58,205.675971
8/31/58,279.3079687
9/30/58,346.741
10/31/58,151.938
11/30/58,95.97684214
12/31/58,87.645
1/31/59,68.088
2/28/59,152.7857068
3/31/59,16.29641532
4/30/59,51.659
5/31/59,53.38
6/30/59,270.0490772
7/31/59,258.7291823
8/31/59,53.38
9/30/59,51.659
10/31/59,92.231
11/30/59,66.305
12/31/59,72.273
1/31/60,55.022
2/29/60,109.0961327
3/31/60,228.078545
4/30/60,104.5920072
5/31/60,77.743
6/30/60,102.86
7/31/60,202.9247641
8/31/60,106.289
9/30/60,91.07
10/31/60,92.231
11/30/60,80.685
12/31/60,87.645
1/31/61,68.088
2/28/61,44.421
3/31/61,28.127
4/30/61,66.665
5/31/61,68.887
6/30/61,110.6706651
7/31/61,259.3579733
8/31/61,105.4236538
9/30/61,120.6665862
10/31/61,128.4621722
11/30/61,58.56281165
12/31/61,25.598
1/31/62,33.82712458
2/28/62,180.8711038
3/31/62,91.86839122
4/30/62,254.26575
5/31/62,128.4153601
6/30/62,346.741
7/31/62,307.7129175
8/31/62,107.603
9/30/62,106.7171498
10/31/62,92.231
11/30/62,241.0454203
12/31/62,194.3174696
1/31/63,310.301
2/28/63,530.2528066
3/31/63,218.4398297
4/30/63,346.741
5/31/63,404.789934
6/30/63,185.2496839
7/31/63,346.741
8/31/63,218.169807
9/30/63,346.741
10/31/63,182.489806
11/30/63,80.685
12/31/63,87.645
1/31/64,68.088
2/29/64,84.62250418
3/31/64,63.768
4/30/64,101.156
5/31/64,104.528
6/30/64,346.741
7/31/64,178.1803298
8/31/64,107.603
9/30/64,91.239
10/31/64,310.3634348
11/30/64,65.817
12/31/64,1067.490094
1/31/65,764.7759557
2/28/65,272.3659192
3/31/65,66.843
4/30/65,317.7078404
5/31/65,228.668557
6/30/65,244.3241405
7/31/65,451.2282929
8/31/65,158.9825698
9/30/65,346.741
10/31/65,92.231
11/30/65,80.685
12/31/65,87.645
1/31/66,71.163
2/28/66,61.36
3/31/66,44.47010411
4/30/66,143.0151023
5/31/66,49.19
6/30/66,131.3628941
7/31/66,346.741
8/31/66,58.63226007
9/30/66,133.514988
10/31/66,231.8108779
11/30/66,78.781
12/31/66,86.63763532
1/31/67,310.301
2/28/67,285.9892805
3/31/67,305.981
4/30/67,346.741
5/31/67,436.7398265
6/30/67,531.444
7/31/67,266.4917598
8/31/67,278.4303594
9/30/67,301.1553616
10/31/67,281.9971408
11/30/67,129.3036521
12/31/67,87.645
1/31/68,68.088
2/29/68,310.911
3/31/68,127.2880205
4/30/68,81.901
5/31/68,84.631
6/30/68,146.999
7/31/68,310.576
8/31/68,80.059
9/30/68,94.15695619
10/31/68,160.5344284
11/30/68,66.305
12/31/68,171.3172295
1/31/69,784.3549088
2/28/69,503.8801679
3/31/69,305.981
4/30/69,368.6574044
5/31/69,486.9362147
6/30/69,373.9224233
7/31/69,189.6178067
8/31/69,261.7484019
9/30/69,346.741
10/31/69,92.231
11/30/69,104.8265234
12/31/69,311.411
1/31/70,1313.48336
2/28/70,316.8685089
3/31/70,102.0164529
4/30/70,104.132
5/31/70,107.603
6/30/70,129.6073218
7/31/70,346.741
8/31/70,259.2626909
9/30/70,143.5030148
10/31/70,239.9960117
11/30/70,61.402
12/31/70,167.1395129
1/31/71,296.1593144
2/28/71,180.6398045
3/31/71,220.3726808
4/30/71,187.3490264
5/31/71,210.2096828
6/30/71,277.070368
7/31/71,346.741
8/31/71,107.603
9/30/71,346.741
10/31/71,207.6828781
11/30/71,163.2286715
12/31/71,87.645
1/31/72,68.088
2/29/72,65.0116693
3/31/72,234.1621888
4/30/72,97.64546633
5/31/72,88.849
6/30/72,346.741
7/31/72,310.576
8/31/72,107.603
9/30/72,95.82834079
10/31/72,166.3113009
11/30/72,80.685
12/31/72,215.0580082
1/31/73,363.5388949
2/28/73,396.7309553
3/31/73,214.8478841
4/30/73,175.0061624
5/31/73,246.7965975
6/30/73,188.5962674
7/31/73,346.741
8/31/73,251.6317712
9/30/73,91.239
10/31/73,92.231
11/30/73,312.881
12/31/73,422.0713735
1/31/74,748.7468467
2/28/74,310.911
3/31/74,431.4071221
4/30/74,410.687651
5/31/74,271.6191088
6/30/74,249.5552356
7/31/74,216.8438205
8/31/74,275.0906292
9/30/74,263.764066
10/31/74,150.2876067
11/30/74,145.2937843
12/31/74,87.645
1/31/75,68.088
2/28/75,225.4340379
3/31/75,254.3068662
4/30/75,149.133888
5/31/75,346.741
6/30/75,343.7728193
7/31/75,183.9957488
8/31/75,266.4895281
9/30/75,314.4315059
10/31/75,190.8056073
11/30/75,80.685
12/31/75,87.645
1/31/76,68.088
2/29/76,44.421
3/31/76,15.88
4/30/76,54.813
5/31/76,56.64
6/30/76,54.813
7/31/76,56.64
8/31/76,56.64
9/30/76,134.2015539
10/31/76,49.19
11/30/76,13.743
12/31/76,13.86
1/31/77,12.75
2/28/77,8.6
3/31/77,-23.811
4/30/77,14.876
5/31/77,15.372
6/30/77,170.0541877
7/31/77,151.938
8/31/77,15.372
9/30/77,18.873
10/31/77,114.5668959
11/30/77,-4.108
12/31/77,-4.586
1/31/78,244.2345553
2/28/78,274.3154173
3/31/78,305.981
4/30/78,276.4683468
5/31/78,217.5520024
6/30/78,234.862898
7/31/78,338.7447533
8/31/78,328.1902139
9/30/78,249.8730355
10/31/78,92.231
11/30/78,80.685
12/31/78,87.645
1/31/79,68.088
2/28/79,92.58520962
3/31/79,181.2769435
4/30/79,135.3715099
5/31/79,265.9847507
6/30/79,250.6711584
7/31/79,346.741
8/31/79,215.0453934
9/30/79,91.239
10/31/79,92.231
11/30/79,80.685
12/31/79,239.8418355
1/31/80,913.1018877
2/29/80,710.4672108
3/31/80,174.6171705
4/30/80,169.0939149
5/31/80,177.0430064
6/30/80,195.5668196
7/31/80,195.8116603
8/31/80,346.741
9/30/80,346.741
10/31/80,92.231
11/30/80,80.685
12/31/80,87.645
1/31/81,71.163
2/28/81,61.36
3/31/81,42.78237643
4/30/81,54.685
5/31/81,56.508
6/30/81,346.741
7/31/81,97.18701883
8/31/81,49.19
9/30/81,126.4790662
10/31/81,206.2537753
11/30/81,312.881
12/31/81,702.1566874
1/31/82,478.6415554
