date,kaf
7/31/48,341.039
8/31/48,341.985
9/30/48,86.98551311
10/31/48,183.2708032
11/30/48,78.162
12/31/48,84.058
1/31/49,66.089
2/28/49,42.582
3/31/49,50.79
4/30/49,216.0342497
5/31/49,169.8659988
6/30/49,342.477
7/31/49,245.3874649
8/31/49,170.1183847
9/30/49,138.6682429
10/31/49,114.3399647
11/30/49,78.155
12/31/49,79.314
1/31/50,67.877
2/28/50,304.70397
3/31/50,170.0417199
4/30/50,314.8949979
5/31/50,191.8995466
6/30/50,278.021045
7/31/50,341.663
8/31/50,341.132
9/30/50,144.5631961
10/31/50,271.133114
11/30/50,630.867263
12/31/50,914.0589752
1/31/51,603.3242852
2/28/51,442.8447908
3/31/51,182.0581312
4/30/51,187.9459356
5/31/51,210.9897343
6/30/51,126.9414233
7/31/51,322.784
8/31/51,208.5296352
9/30/51,310.4845629
10/31/51,169.4282665
11/30/51,104.2959271
12/31/51,313.268
1/31/52,387.5566413
2/29/52,499.6165042
3/31/52,342.9178841
4/30/52,548.2063752
5/31/52,635.7751396
6/30/52,589.3568825
7/31/52,277.951365
8/31/52,295.8310487
9/30/52,273.3055778
10/31/52,79.826
11/30/52,169.4681731
12/31/52,294.1083143
1/31/53,306.398
2/28/53,116.1121327
3/31/53,60.498
4/30/53,214.776895
5/31/53,158.6009516
6/30/53,322.282987
7/31/53,340.442
8/31/53,162.2839634
9/30/53,341.709
10/31/53,137.821
11/30/53,105.2972051
12/31/53,83.777
1/31/54,66.282
2/28/54,166.6750379
3/31/54,247.1517199
4/30/54,293.4406269
5/31/54,86.63
6/30/54,80.404
7/31/54,342.875
8/31/54,102.083
9/30/54,255.6625121
10/31/54,78.563
11/30/54,80.356
12/31/54,88.884
1/31/55,64.377
2/28/55,42.282
3/31/55,44.284
4/30/55,84.683
5/31/55,75.176
6/30/55,343.037
7/31/55,220.7896414
8/31/55,82.941
9/30/55,119.2452798
10/31/55,227.0723394
11/30/55,88.88248039
12/31/55,737.5456107
1/31/56,995.7155895
2/29/56,297.5028966
3/31/56,85.00145519
4/30/56,231.1608126
5/31/56,343.543
6/30/56,338.9982037
7/31/56,199.6373575
8/31/56,266.7157755
9/30/56,342.226
10/31/56,236.3749683
11/30/56,117.9943937
12/31/56,83.04
1/31/57,66.695
2/28/57,67.89348543
3/31/57,257.3727025
4/30/57,82.615
5/31/57,234.3581453
6/30/57,128.2763494
7/31/57,342.283
8/31/57,287.651976
9/30/57,174.9904507
10/31/57,80.553
11/30/57,77.457
12/31/57,80.614
1/31/58,310.146
2/28/58,350.4780248
3/31/58,382.1045557
4/30/58,617.6804548
5/31/58,545.1718497
6/30/58,426.7165964
7/31/58,198.629971
8/31/58,274.7899687
9/30/58,321.485
10/31/58,147.026
11/30/58,92.45684214
12/31/58,83.773
1/31/59,68.584
2/28/59,148.8267068
3/31/59,12.93141532
4/30/59,49.707
5/31/59,50.115
6/30/59,246.6820772
7/31/59,234.9911823
8/31/59,47.758
9/30/59,50.087
10/31/59,88.975
11/30/59,62.568
12/31/59,69.842
1/31/60,55.555
2/29/60,104.2791327
3/31/60,219.674545
4/30/60,100.9090072
5/31/60,64.094
6/30/60,79.155
7/31/60,199.0677641
8/31/60,82.007
9/30/60,86.509
10/31/60,88.22
11/30/60,81.554
12/31/60,81.014
1/31/61,67.087
2/28/61,37.362
3/31/61,20.528
4/30/61,64.136
5/31/61,65.558
6/30/61,107.1406651
7/31/61,235.8259733
8/31/61,80.79965375
9/30/61,97.35258617
10/31/61,118.1781722
11/30/61,58.04681165
12/31/61,24.884
1/31/62,31.91112458
2/28/62,186.9401038
3/31/62,89.76739122
4/30/62,250.75775
5/31/62,123.5153601
6/30/62,322.989
7/31/62,283.3969175
8/31/62,81.986
9/30/62,82.00814977
10/31/62,97.503
11/30/62,223.5024203
12/31/62,187.9144696
1/31/63,309.669
2/28/63,528.4668066
3/31/63,209.0698297
4/30/63,330.861
5/31/63,379.046934
6/30/63,178.5496839
7/31/63,342.129
8/31/63,192.788807
9/30/63,342.66
10/31/63,179.589806
11/30/63,82.011
12/31/63,76.669
1/31/64,68.398
2/29/64,80.77250418
3/31/64,61.235
4/30/64,97.616
5/31/64,88.219
6/30/64,343.301
7/31/64,174.3143298
8/31/64,82.531
9/30/64,86.727
10/31/64,298.6654348
11/30/64,65.687
12/31/64,1070.963094
1/31/65,752.2389557
2/28/65,263.1759192
3/31/65,62.59
4/30/65,317.7578404
5/31/65,202.593557
6/30/65,219.3741405
7/31/65,446.3822929
8/31/65,153.9715698
9/30/65,342.7
10/31/65,77.264
11/30/65,80.529
12/31/65,86.86
1/31/66,68.253
2/28/66,59.694
3/31/66,41.00710411
4/30/66,140.5451023
5/31/66,45.561
6/30/66,128.2938941
7/31/66,343.199
8/31/66,33.20226007
9/30/66,109.557988
10/31/66,218.9648779
11/30/66,82.145
12/31/66,86.79363532
1/31/67,310.714
2/28/67,280.0852805
3/31/67,305.267
4/30/67,345.423
5/31/67,431.7808265
6/30/67,504.829
7/31/67,257.9497598
8/31/67,273.4023594
9/30/67,275.8323616
10/31/67,277.0421408
11/30/67,126.9846521
12/31/67,83.937
1/31/68,67.285
2/29/68,309.905
3/31/68,119.2580205
