date,kaf
10/31/21,234.2188837
11/30/21,240.6325367
12/31/21,0
1/31/22,731.3071046
2/28/22,2050.413404
3/31/22,253.938385
4/30/22,225.8155881
5/31/22,2364.692529
6/30/22,23.37277195
7/31/22,71.35918119
8/31/22,844.7926274
9/30/22,1027.941259
10/31/22,444.7403846
11/30/22,0
12/31/22,-0.69530954
1/31/23,0.432845646
2/28/23,951.1847128
3/31/23,427.8394302
4/30/23,239.2373
5/31/23,433.4402
6/30/23,299.8686452
7/31/23,656.2969904
8/31/23,752.115
9/30/23,361.144915
10/31/23,363.2207768
11/30/23,22.57347987
12/31/23,27.61864603
1/31/24,173.2099046
2/29/24,261.5084709
3/31/24,0
4/30/24,0
5/31/24,507.5645
6/30/24,522.9605
7/31/24,578.8059904
8/31/24,412.956298
9/30/24,469.7241675
10/31/24,505.1869934
11/30/24,0
12/31/24,376.7598972
1/31/25,648.0971456
2/28/25,264.5307833
3/31/25,1181.832316
4/30/25,247.3495881
5/31/25,82.66847638
6/30/25,378.7377625
7/31/25,269.6485
8/31/25,723.8035
9/30/25,210.4853288
10/31/25,443.7544115
11/30/25,159.2725367
12/31/25,176.9120586
1/31/26,517.9418456
2/28/26,2265.692891
3/31/26,505.7165621
4/30/26,438.5887698
5/31/26,999.6572456
6/30/26,735.3105
7/31/26,589.3415
8/31/26,492.8501274
9/30/26,503.0242852
10/31/26,519.3748402
11/30/26,205.2043844
12/31/26,100.0357612
1/31/27,241.7268456
2/28/27,139.7433737
3/31/27,397.8525621
4/30/27,270.5885881
5/31/27,377.1467702
6/30/27,484.5995
7/31/27,443.8799904
8/31/27,490.5855
9/30/27,383.8304755
10/31/27,172.373556
11/30/27,7.804671341
12/31/27,481.8066905
1/31/28,512.7398456
2/29/28,250.736093
3/31/28,-40.76
4/30/28,309.0435881
5/31/28,64.67659322
6/30/28,520.156
7/31/28,790.5095
8/31/28,803.969
9/30/28,18.11997907
10/31/28,281.307168
11/30/28,0
12/31/28,83.07423576
1/31/29,421.0869182
2/28/29,171.8468891
3/31/29,279.4927819
4/30/29,531.4088913
5/31/29,868.3025464
6/30/29,503.4925
7/31/29,765.2035096
8/31/29,631.9764948
9/30/29,453.5163288
10/31/29,497.6803788
11/30/29,107.9810811
12/31/29,793.7319052
1/31/30,536.6208456
2/28/30,278.2917833
3/31/30,499.7915621
4/30/30,806.2445234
5/31/30,605.8822663
6/30/30,899.013433
7/31/30,665.8179904
8/31/30,690.911
9/30/30,54.31981025
10/31/30,402.5122488
11/30/30,76.45632246
12/31/30,113.1479215
1/31/31,641.3510587
2/28/31,216.5912693
3/31/31,255.8593743
4/30/31,321.06997
5/31/31,200.0363132
6/30/31,395.6355993
7/31/31,497.9081744
8/31/31,624.892202
9/30/31,198.0236684
10/31/31,328.5733018
11/30/31,107.5951255
12/31/31,215.4356905
1/31/32,280.7928456
2/29/32,258.8734537
3/31/32,356.9230085
4/30/32,312.2629897
5/31/32,953.4664864
6/30/32,1159.195195
7/31/32,397.547925
8/31/32,381.9086274
9/30/32,388.0134086
10/31/32,208.4052942
11/30/32,81.64147984
12/31/32,200.2554217
1/31/33,661.9956783
2/28/33,74.77668964
3/31/33,380.3675412
4/30/33,0
5/31/33,546.6332753
6/30/33,1040.80663
7/31/33,415.4090984
8/31/33,570.2671534
9/30/33,409.1945794
10/31/33,237.146725
11/30/33,88.34247984
12/31/33,505.3216905
1/31/34,307.5508456
2/28/34,402.1737797
3/31/34,53.84701539
