date,kaf
2/28/67,0
3/31/67,0
4/30/67,245.1278706
5/31/67,104.6378
6/30/67,274.5981679
7/31/67,84.1055
8/31/67,0
9/30/67,0
10/31/67,0
11/30/67,0
12/31/67,0
1/31/68,0
2/29/68,0
3/31/68,0
4/30/68,0
5/31/68,0
6/30/68,0
7/31/68,294.1625
8/31/68,0
9/30/68,0
10/31/68,0
11/30/68,144.5823991
12/31/68,1701.733012
1/31/69,473.1055626
2/28/69,1209.424104
3/31/69,751.756945
4/30/69,2971.948533
5/31/69,3303.654288
6/30/69,664.4922535
7/31/69,0
8/31/69,0
9/30/69,0
10/31/69,0
11/30/69,0
12/31/69,0
1/31/70,648.9083574
2/28/70,0
3/31/70,0
4/30/70,343.38391
5/31/70,0
6/30/70,0
7/31/70,0
8/31/70,0
9/30/70,786.72493
10/31/70,0
11/30/70,0
12/31/70,0
1/31/71,0
2/28/71,0
3/31/71,2283.146051
4/30/71,0
5/31/71,850.6738589
6/30/71,0
7/31/71,0
8/31/71,0
9/30/71,944.57693
10/31/71,0
11/30/71,0
12/31/71,0
1/31/72,0
2/29/72,0
3/31/72,0
4/30/72,0
5/31/72,119.61101
6/30/72,0
7/31/72,0
8/31/72,0
9/30/72,0
10/31/72,0
11/30/72,0
12/31/72,0
1/31/73,0
2/28/73,0
3/31/73,2839.192523
4/30/73,0
5/31/73,351.84901
6/30/73,0
7/31/73,466.7755
8/31/73,0
9/30/73,0
10/31/73,0
11/30/73,0
12/31/73,85.26710463
1/31/74,0
2/28/74,0
3/31/74,0
4/30/74,0
5/31/74,0
6/30/74,351.1381296
7/31/74,0
8/31/74,0
9/30/74,0
10/31/74,0
11/30/74,0
12/31/74,0
1/31/75,0
2/28/75,0
3/31/75,0
4/30/75,0
5/31/75,0
6/30/75,0
7/31/75,0
8/31/75,5.750127438
9/30/75,0
10/31/75,0
11/30/75,661.65258
12/31/75,0
1/31/76,0
2/29/76,0
3/31/76,199.08002
4/30/76,0
5/31/76,0
6/30/76,0
7/31/76,0
8/31/76,0
9/30/76,0
10/31/76,0
11/30/76,0
12/31/76,0
1/31/77,0
2/28/77,0
3/31/77,0
4/30/77,0
5/31/77,0
6/30/77,0
7/31/77,21.34300958
8/31/77,143.2195
9/30/77,0
10/31/77,0
11/30/77,0
12/31/77,0
1/31/78,0
2/28/78,2731.099788
3/31/78,4422.858526
4/30/78,2017.077148
5/31/78,819.5017549
6/30/78,0
7/31/78,0
8/31/78,0
9/30/78,0
10/31/78,0
11/30/78,325.27358
12/31/78,0
1/31/79,0
2/28/79,-9
3/31/79,0
4/30/79,411.51091
5/31/79,0
6/30/79,0
7/31/79,0
8/31/79,0
9/30/79,0
10/31/79,0
11/30/79,0
12/31/79,0
1/31/80,245.7781544
2/29/80,730.8181098
3/31/80,469.056945
4/30/80,0
5/31/80,0
6/30/80,184.600926
7/31/80,0
8/31/80,0
9/30/80,0
10/31/80,0
11/30/80,0
12/31/80,0
1/31/81,493.467468
2/28/81,0
3/31/81,0
4/30/81,0
5/31/81,0
6/30/81,268.4991296
7/31/81,0
8/31/81,0
9/30/81,0
10/31/81,0
11/30/81,1571.280936
12/31/81,69.41862847
1/31/82,0
2/28/82,349.9815194
3/31/82,577.8569932
4/30/82,1441.317078
5/31/82,552.6076074
6/30/82,0
7/31/82,0
8/31/82,0
9/30/82,815.81193
10/31/82,0
11/30/82,2460.811928
12/31/82,1257.592289
1/31/83,1417.372154
2/28/83,1741.64111
3/31/83,3041.541148
4/30/83,871.4738381
5/31/83,1156.470157
6/30/83,1077.803533
7/31/83,1967.872272
8/31/83,0
9/30/83,1109.46421
10/31/83,0
11/30/83,680.3546153
12/31/83,1622.631233
1/31/84,429.2760403
2/29/84,2151.660603
3/31/84,1739.069104
4/30/84,0
5/31/84,0
6/30/84,297.7451296
7/31/84,0
8/31/84,0
9/30/84,0
10/31/84,0
11/30/84,622.75958
12/31/84,0
1/31/85,0
2/28/85,0
3/31/85,0
4/30/85,0
5/31/85,0
6/30/85,0
7/31/85,0
8/31/85,0
9/30/85,0
10/31/85,0
11/30/85,0
12/31/85,0
1/31/86,0
2/28/86,604.9897935
3/31/86,1212.386828
4/30/86,36.01694944
5/31/86,0
6/30/86,0
7/31/86,0
8/31/86,0
9/30/86,0
10/31/86,0
11/30/86,9.970114487
12/31/86,0
1/31/87,0
2/28/87,0
3/31/87,0
4/30/87,0
5/31/87,0
6/30/87,96.08612958
7/31/87,260.9100096
8/31/87,0
9/30/87,0
10/31/87,0
11/30/87,0
12/31/87,0
1/31/88,0
2/29/88,0
3/31/88,442.03202
4/30/88,302.31391
5/31/88,0
6/30/88,0
7/31/88,0
8/31/88,-35.70387256
9/30/88,0
10/31/88,0
11/30/88,0
12/31/88,0
1/31/89,72.0343
2/28/89,0
3/31/89,0
4/30/89,0
5/31/89,491.01001
6/30/89,0
7/31/89,0
8/31/89,0
9/30/89,0
10/31/89,0
11/30/89,0
12/31/89,0
1/31/90,0
2/28/90,0
3/31/90,0
4/30/90,0
5/31/90,0
6/30/90,11.01812958
7/31/90,0
8/31/90,0
9/30/90,0
10/31/90,0
11/30/90,0
12/31/90,0
1/31/91,72.0343
2/28/91,0
3/31/91,0
4/30/91,0
5/31/91,128.45801
6/30/91,0
7/31/91,125.9730096
8/31/91,0
9/30/91,0
10/31/91,0
11/30/91,0
12/31/91,0
1/31/92,0
2/29/92,981.7293922
3/31/92,0
4/30/92,462.04291
5/31/92,156.65301
6/30/92,0
7/31/92,0
8/31/92,0
9/30/92,0
10/31/92,0
11/30/92,0
12/31/92,0
1/31/93,0
2/28/93,2980.139005
3/31/93,2827.86718
4/30/93,0
5/31/93,0
6/30/93,0
7/31/93,267.2920096
8/31/93,0
9/30/93,0
10/31/93,0
11/30/93,124.9466642
12/31/93,0
1/31/94,0
2/28/94,0
3/31/94,0
4/30/94,342.06691
5/31/94,0
6/30/94,0
7/31/94,0
8/31/94,71.87381332
9/30/94,0
10/31/94,0
11/30/94,0
12/31/94,0
1/31/95,14.4954979
2/28/95,0
3/31/95,914.9674255
4/30/95,176.9700381
5/31/95,903.0254167
6/30/95,2078.006898
7/31/95,1228.890333
8/31/95,0
9/30/95,0
10/31/95,0
11/30/95,0
12/31/95,0
1/31/96,0
2/29/96,3036.006851
3/31/96,55.18644644
4/30/96,0
5/31/96,0
6/30/96,0
7/31/96,0
8/31/96,127.0855
9/30/96,0
10/31/96,0
11/30/96,0
12/31/96,4510.767081
1/31/97,3826.30561
2/28/97,803.5484149
3/31/97,849.0371468
4/30/97,0
5/31/97,0
6/30/97,0
7/31/97,504.9435
8/31/97,0
9/30/97,0
10/31/97,0
11/30/97,0
12/31/97,0
1/31/98,0
2/28/98,1032.743519
3/31/98,4535.977924
4/30/98,247.5924534
5/31/98,260.7568
6/30/98,646.1493563
7/31/98,1351.085102
8/31/98,0
9/30/98,0
10/31/98,0
11/30/98,0
12/31/98,2161.526517
